Date,Price,% Growth
1994-08-29,11.472,134.58%
1994-08-30,11.472,134.58%
1994-08-31,11.5873,136.93%
1994-09-01,11.4143,133.40%
1994-09-02,11.3567,132.22%
1994-09-06,11.329,131.65%
1994-09-07,11.5296,135.76%
1994-09-08,11.5296,135.76%
1994-09-09,11.2414,129.86%
1994-09-12,11.0108,125.15%
1994-09-13,11.0177,125.29%
1994-09-14,11.1912,128.84%
1994-09-15,11.249,130.02%
1994-09-16,11.1334,127.65%
1994-09-19,10.9876,124.67%
1994-09-20,10.8442,121.74%
1994-09-21,10.6985,118.76%
1994-09-22,10.6707,118.19%
1994-09-23,10.5828,116.40%
1994-09-26,10.5551,115.83%
1994-09-27,10.4394,113.46%
1994-09-28,10.4972,114.64%
1994-09-29,10.6129,117.01%
1994-09-30,10.7563,119.94%
1994-10-03,10.902,122.92%
1994-10-04,10.7563,119.94%
1994-10-05,10.5828,116.40%
1994-10-06,10.5828,116.40%
1994-10-07,11.1611,128.22%
1994-10-10,11.1334,127.65%
1994-10-11,11.1611,128.22%
1994-10-12,11.1334,127.65%
1994-10-13,11.0455,125.86%
1994-10-14,11.1033,127.04%
1994-10-17,11.1611,128.22%
1994-10-18,11.1611,128.22%
1994-10-19,11.1033,127.04%
1994-10-20,10.9599,124.11%
1994-10-21,11.1334,127.65%
1994-10-24,11.0455,125.86%
1994-10-25,11.1912,128.84%
1994-10-26,11.1611,128.22%
1994-10-27,11.4225,133.57%
1994-10-28,11.596,137.11%
1994-10-31,11.5081,135.32%
1994-11-01,11.3647,132.38%
1994-11-02,11.1033,127.04%
1994-11-03,11.3068,131.20%
1994-11-04,11.0177,125.29%
1994-11-07,11.0455,125.86%
1994-11-08,11.1611,128.22%
1994-11-09,11.0455,125.86%
1994-11-10,10.8141,121.12%
1994-11-11,11.0755,126.47%
1994-11-14,11.0177,125.29%
1994-11-15,10.9876,124.67%
1994-11-16,10.902,122.92%
1994-11-17,10.7563,119.94%
1994-11-18,10.525,115.21%
1994-11-21,10.7285,119.37%
1994-11-22,10.6129,117.01%
1994-11-23,10.4672,114.03%
1994-11-25,10.525,115.21%
1994-11-28,10.4972,114.64%
1994-11-29,10.6406,117.58%
1994-11-30,10.5828,116.40%
1994-12-01,10.3237,111.10%
1994-12-02,10.3816,112.28%
1994-12-05,10.2081,108.73%
1994-12-06,10.2358,109.30%
1994-12-07,10.3515,111.67%
1994-12-08,10.178,108.12%
1994-12-09,10.2659,109.92%
1994-12-12,10.2081,108.73%
1994-12-13,10.3816,112.28%
1994-12-14,10.2081,108.73%
1994-12-15,10.3584,111.81%
1994-12-16,10.3863,112.38%
1994-12-19,10.3584,111.81%
1994-12-20,10.3004,110.62%
1994-12-21,10.4443,113.56%
1994-12-22,10.4443,113.56%
1994-12-23,10.3584,111.81%
1994-12-27,10.5023,114.75%
1994-12-28,10.4443,113.56%
1994-12-29,10.4443,113.56%
1994-12-30,10.5905,116.55%
1995-01-03,10.4165,112.99%
1995-01-04,10.3004,110.62%
1995-01-05,10.3283,111.19%
1995-01-06,10.2702,110.00%
1995-01-09,10.2702,110.00%
1995-01-10,10.2122,108.82%
1995-01-11,10.2122,108.82%
1995-01-12,10.1542,107.63%
1995-01-13,10.1844,108.25%
1995-01-16,10.1844,108.25%
1995-01-17,10.3004,110.62%
1995-01-18,10.3584,111.81%
1995-01-19,10.4165,112.99%
1995-01-20,10.3584,111.81%
1995-01-23,10.3863,112.38%
1995-01-24,10.5023,114.75%
1995-01-25,10.8226,121.30%
1995-01-26,10.7344,119.49%
1995-01-27,10.6486,117.74%
1995-01-30,10.4745,114.18%
1995-01-31,10.5325,115.37%
1995-02-01,10.4745,114.18%
1995-02-02,10.5905,116.55%
1995-02-03,10.8226,121.30%
1995-02-06,11.1406,127.80%
1995-02-07,11.0246,125.43%
1995-02-08,11.0826,126.61%
1995-02-09,11.0826,126.61%
1995-02-10,11.0826,126.61%
1995-02-13,11.1406,127.80%
1995-02-14,11.3448,131.98%
1995-02-15,11.2868,130.79%
1995-02-16,11.0547,126.04%
1995-02-17,11.1406,127.80%
1995-02-21,11.1708,128.42%
1995-02-22,11.0547,126.04%
1995-02-23,11.3147,131.36%
1995-02-24,11.3147,131.36%
1995-02-27,11.2566,130.17%
1995-02-28,11.3727,132.55%
1995-03-01,11.3448,131.98%
1995-03-02,11.4887,134.92%
1995-03-03,11.4887,134.92%
1995-03-06,11.635,137.91%
1995-03-07,11.6976,139.19%
1995-03-08,11.7279,139.81%
1995-03-09,11.6697,138.62%
1995-03-10,11.6976,139.19%
1995-03-13,11.6115,137.43%
1995-03-14,11.6394,138.00%
1995-03-15,11.1459,127.91%
1995-03-16,11.1157,127.29%
1995-03-17,11.0295,125.53%
1995-03-20,10.9993,124.91%
1995-03-21,10.9993,124.91%
1995-03-22,11.2041,129.10%
1995-03-23,11.4066,133.24%
1995-03-24,11.4369,133.86%
1995-03-27,11.3787,132.67%
1995-03-28,11.3787,132.67%
1995-03-29,11.4066,133.24%
1995-03-30,11.3787,132.67%
1995-03-31,11.4951,135.05%
1995-04-03,11.5812,136.81%
1995-04-04,11.6976,139.19%
1995-04-05,11.7558,140.38%
1995-04-06,11.6697,138.62%
1995-04-07,11.3787,132.67%
1995-04-10,11.4066,133.24%
1995-04-11,11.3205,131.48%
1995-04-12,11.5812,136.81%
1995-04-13,11.5533,136.24%
1995-04-17,11.6976,139.19%
1995-04-18,11.523,135.62%
1995-04-19,11.6697,138.62%
1995-04-20,11.7861,141.00%
1995-04-21,11.7861,141.00%
1995-04-24,11.814,141.57%
1995-04-25,12.2214,149.90%
1995-04-26,11.9886,145.14%
1995-04-27,11.9025,143.38%
1995-04-28,11.7861,141.00%
1995-05-01,12.2517,150.52%
1995-05-02,12.1353,148.14%
1995-05-03,12.2517,150.52%
1995-05-04,12.3378,152.28%
1995-05-05,12.2214,149.90%
1995-05-08,12.1935,149.33%
1995-05-09,12.0189,145.76%
1995-05-10,11.9886,145.14%
1995-05-11,11.9607,144.57%
1995-05-12,11.9886,145.14%
1995-05-15,11.9886,145.14%
1995-05-16,12.2214,149.90%
1995-05-17,12.105,147.52%
1995-05-18,12.0189,145.76%
1995-05-19,11.8722,142.76%
1995-05-22,11.7861,141.00%
1995-05-23,11.9607,144.57%
1995-05-24,11.9886,145.14%
1995-05-25,11.8443,142.19%
1995-05-26,11.5812,136.81%
1995-05-30,11.7279,139.81%
1995-05-31,11.814,141.57%
1995-06-01,11.7279,139.81%
1995-06-02,11.6697,138.62%
1995-06-05,11.6394,138.00%
1995-06-06,11.6394,138.00%
1995-06-07,11.5812,136.81%
1995-06-08,11.5533,136.24%
1995-06-09,11.5533,136.24%
1995-06-12,11.523,135.62%
1995-06-13,11.523,135.62%
1995-06-14,11.5533,136.24%
1995-06-15,11.6162,137.53%
1995-06-16,11.6465,138.15%
1995-06-19,11.7913,141.11%
1995-06-20,11.7913,141.11%
1995-06-21,11.4994,135.14%
1995-06-22,11.413,133.37%
1995-06-23,11.3827,132.75%
1995-06-26,11.1795,128.60%
1995-06-27,11.3243,131.56%
1995-06-28,11.4994,135.14%
1995-06-29,11.5881,136.95%
1995-06-30,11.413,133.37%
1995-07-03,11.441,133.94%
1995-07-05,11.2379,129.79%
1995-07-06,11.3243,131.56%
1995-07-07,11.2379,129.79%
1995-07-10,11.1795,128.60%
1995-07-11,11.413,133.37%
1995-07-12,11.2379,129.79%
1995-07-13,11.2075,129.17%
1995-07-14,11.413,133.37%
1995-07-17,11.2963,130.98%
1995-07-18,11.1492,127.98%
1995-07-19,11.0044,125.02%
1995-07-20,11.1492,127.98%
1995-07-21,11.0324,125.59%
1995-07-24,11.0628,126.21%
1995-07-25,11.0908,126.78%
1995-07-26,11.3243,131.56%
1995-07-27,11.1795,128.60%
1995-07-28,11.0628,126.21%
1995-07-31,11.1492,127.98%
1995-08-01,11.0908,126.78%
1995-08-02,11.2075,129.17%
1995-08-03,11.3546,132.18%
1995-08-04,11.2379,129.79%
1995-08-07,11.2659,130.36%
1995-08-08,11.2379,129.79%
1995-08-09,11.1492,127.98%
1995-08-10,11.0908,126.78%
1995-08-11,11.0324,125.59%
1995-08-14,11.1212,127.40%
1995-08-15,10.8877,122.63%
1995-08-16,10.8293,121.44%
1995-08-17,10.7709,120.24%
1995-08-18,10.9157,123.20%
1995-08-21,10.9741,124.40%
1995-08-22,10.9157,123.20%
1995-08-23,10.9157,123.20%
1995-08-24,10.8573,122.01%
1995-08-25,10.8573,122.01%
1995-08-28,10.7989,120.81%
1995-08-29,10.7989,120.81%
1995-08-30,10.7709,120.24%
1995-08-31,11.0628,126.21%
1995-09-01,11.5578,136.33%
1995-09-05,11.3827,132.75%
1995-09-06,11.2659,130.36%
1995-09-07,11.2659,130.36%
1995-09-08,11.2963,130.98%
1995-09-11,11.3243,131.56%
1995-09-12,11.4994,135.14%
1995-09-13,11.6465,138.15%
1995-09-14,11.8263,141.82%
1995-09-15,11.7396,140.05%
1995-09-18,11.7396,140.05%
1995-09-19,11.7677,140.62%
1995-09-20,11.7982,141.25%
1995-09-21,11.5921,137.03%
1995-09-22,11.5336,135.84%
1995-09-25,11.3884,132.87%
1995-09-26,11.3579,132.24%
1995-09-27,11.3298,131.67%
1995-09-28,11.5055,135.26%
1995-09-29,11.3884,132.87%
1995-10-02,11.2408,129.85%
1995-10-03,11.1823,128.65%
1995-10-04,11.2408,129.85%
1995-10-05,11.1237,127.46%
1995-10-06,10.9785,124.49%
1995-10-09,10.9481,123.86%
1995-10-10,10.831,121.47%
1995-10-11,10.7444,119.70%
1995-10-12,10.6554,117.88%
1995-10-13,10.7139,119.08%
1995-10-16,10.6858,118.50%
1995-10-17,10.7139,119.08%
1995-10-18,10.6273,117.30%
1995-10-19,10.5968,116.68%
1995-10-20,10.5383,115.49%
1995-10-23,10.4797,114.29%
1995-10-24,10.3345,111.32%
1995-10-25,10.276,110.12%
1995-10-26,10.2174,108.92%
1995-10-27,10.187,108.30%
1995-10-30,10.4797,114.29%
1995-10-31,10.5687,116.11%
1995-11-01,10.831,121.47%
1995-11-02,10.8896,122.67%
1995-11-03,11.0652,126.26%
1995-11-06,11.0066,125.06%
1995-11-07,11.1237,127.46%
1995-11-08,11.3579,132.24%
1995-11-09,11.2127,129.28%
1995-11-10,11.1823,128.65%
1995-11-13,11.2408,129.85%
1995-11-14,11.1823,128.65%
1995-11-15,11.3579,132.24%
1995-11-16,11.4165,133.44%
1995-11-17,11.5055,135.26%
1995-11-20,11.3884,132.87%
1995-11-21,11.475,134.64%
1995-11-22,11.2994,131.05%
1995-11-24,11.3884,132.87%
1995-11-27,11.2994,131.05%
1995-11-28,11.4165,133.44%
1995-11-29,11.3579,132.24%
1995-11-30,11.1237,127.46%
1995-12-01,11.3298,131.67%
1995-12-04,11.475,134.64%
1995-12-05,11.475,134.64%
1995-12-06,11.3298,131.67%
1995-12-07,11.2408,129.85%
1995-12-08,11.3884,132.87%
1995-12-11,11.8567,142.44%
1995-12-12,11.8263,141.82%
1995-12-13,11.8263,141.82%
1995-12-14,11.9504,144.36%
1995-12-15,11.8917,143.16%
1995-12-18,11.685,138.93%
1995-12-19,11.9786,144.94%
1995-12-20,12.1266,147.96%
1995-12-21,12.2135,149.74%
1995-12-22,12.096,147.34%
1995-12-26,12.2135,149.74%
1995-12-27,12.244,150.36%
1995-12-28,12.4483,154.54%
1995-12-29,12.4483,154.54%
1996-01-02,12.6245,158.14%
1996-01-03,12.6245,158.14%
1996-01-04,12.6245,158.14%
1996-01-05,12.6245,158.14%
1996-01-08,12.9768,165.35%
1996-01-09,13.0355,166.55%
1996-01-10,12.9768,165.35%
1996-01-11,13.0355,166.55%
1996-01-12,12.3896,153.34%
1996-01-15,12.2722,150.94%
1996-01-16,12.2135,149.74%
1996-01-17,12.2722,150.94%
1996-01-18,12.2135,149.74%
1996-01-19,12.4483,154.54%
1996-01-22,12.8007,161.75%
1996-01-23,12.4483,154.54%
1996-01-24,12.8007,161.75%
1996-01-25,12.4483,154.54%
1996-01-26,12.2722,150.94%
1996-01-29,12.6245,158.14%
1996-01-30,12.9181,164.15%
1996-01-31,12.6245,158.14%
1996-02-01,12.9181,164.15%
1996-02-02,12.9181,164.15%
1996-02-05,12.6539,158.74%
1996-02-06,12.6245,158.14%
1996-02-07,12.5071,155.74%
1996-02-08,12.5951,157.54%
1996-02-09,12.8007,161.75%
1996-02-12,12.8887,163.55%
1996-02-13,12.7419,160.54%
1996-02-14,12.6245,158.14%
1996-02-15,12.6539,158.74%
1996-02-16,12.4777,155.14%
1996-02-20,12.2722,150.94%
1996-02-21,12.4483,154.54%
1996-02-22,12.4483,154.54%
1996-02-23,12.4777,155.14%
1996-02-26,12.2135,149.74%
1996-02-27,12.2135,149.74%
1996-02-28,12.2135,149.74%
1996-02-29,12.096,147.34%
1996-03-01,12.2417,150.32%
1996-03-04,12.1242,147.91%
1996-03-05,12.1548,148.54%
1996-03-06,12.1254,147.94%
1996-03-07,12.1548,148.54%
1996-03-08,12.096,147.34%
1996-03-11,12.2417,150.32%
1996-03-12,12.1548,148.54%
1996-03-13,12.2428,150.34%
1996-03-14,12.19,149.26%
1996-03-15,12.1605,148.66%
1996-03-18,12.8966,163.71%
1996-03-19,12.866,163.08%
1996-03-20,12.8966,163.71%
1996-03-21,12.8672,163.11%
1996-03-22,12.6316,158.29%
1996-03-25,12.6894,159.47%
1996-03-26,12.8378,162.50%
1996-03-27,12.6905,159.49%
1996-03-28,12.8378,162.50%
1996-03-29,12.8083,161.90%
1996-04-01,13.0144,166.12%
1996-04-02,13.0144,166.12%
1996-04-03,13.3383,172.74%
1996-04-04,13.1322,168.52%
1996-04-08,13.396,173.92%
1996-04-09,13.3972,173.94%
1996-04-10,13.6328,178.76%
1996-04-11,13.3972,173.94%
1996-04-12,13.6328,178.76%
1996-04-15,13.8106,182.40%
1996-04-16,13.8094,182.37%
1996-04-17,13.8683,183.58%
1996-04-18,13.515,176.35%
1996-04-19,13.4855,175.75%
1996-04-22,13.0733,167.32%
1996-04-23,13.0733,167.32%
1996-04-24,13.5444,176.95%
1996-04-25,13.6328,178.76%
1996-04-26,13.515,176.35%
1996-04-29,13.4573,175.17%
1996-04-30,13.4561,175.15%
1996-05-01,13.3678,173.34%
1996-05-02,13.5444,176.95%
1996-05-03,13.6033,178.16%
1996-05-06,13.4573,175.17%
1996-05-07,13.1039,167.95%
1996-05-08,13.4561,175.15%
1996-05-09,13.1028,167.92%
1996-05-10,13.2794,171.53%
1996-05-13,13.3371,172.71%
1996-05-14,13.6033,178.16%
1996-05-15,13.3383,172.74%
1996-05-16,13.6033,178.16%
1996-05-17,13.6328,178.76%
1996-05-20,13.926,184.76%
1996-05-21,13.6905,179.94%
1996-05-22,13.9272,184.78%
1996-05-23,13.6916,179.96%
1996-05-24,13.9272,184.78%
1996-05-28,13.5444,176.95%
1996-05-29,13.5162,176.38%
1996-05-30,13.5444,176.95%
1996-05-31,13.515,176.35%
1996-06-03,13.3678,173.34%
1996-06-04,13.3678,173.34%
1996-06-05,13.4266,174.54%
1996-06-06,13.5444,176.95%
1996-06-07,13.2205,170.33%
1996-06-10,13.1322,168.52%
1996-06-11,13.0427,166.69%
1996-06-12,13.0439,166.72%
1996-06-13,13.0203,166.24%
1996-06-14,12.7841,161.41%
1996-06-17,12.8136,162.01%
1996-06-18,12.8136,162.01%
1996-06-19,12.8432,162.62%
1996-06-20,12.8136,162.01%
1996-06-21,12.6365,158.39%
1996-06-24,12.6082,157.81%
1996-06-25,12.607,157.79%
1996-06-26,12.5479,156.58%
1996-06-27,12.5774,157.18%
1996-06-28,12.4003,153.56%
1996-07-01,12.6365,158.39%
1996-07-02,12.7239,160.18%
1996-07-03,12.6365,158.39%
1996-07-05,12.5479,156.58%
1996-07-08,12.3413,152.35%
1996-07-09,12.6365,158.39%
1996-07-10,12.3413,152.35%
1996-07-11,12.6365,158.39%
1996-07-12,12.4889,155.37%
1996-07-15,12.1051,147.52%
1996-07-16,12.1051,147.52%
1996-07-17,12.1051,147.52%
1996-07-18,12.1051,147.52%
1996-07-19,12.2527,150.54%
1996-07-22,11.9279,143.90%
1996-07-23,11.8098,141.48%
1996-07-24,11.9279,143.90%
1996-07-25,11.8098,141.48%
1996-07-26,11.8689,142.69%
1996-07-29,11.5736,136.65%
1996-07-30,11.5736,136.65%
1996-07-31,11.5736,136.65%
1996-08-01,11.5736,136.65%
1996-08-02,11.7815,140.91%
1996-08-05,11.9279,143.90%
1996-08-06,11.8996,143.32%
1996-08-07,11.9279,143.90%
1996-08-08,11.8984,143.30%
1996-08-09,11.5736,136.65%
1996-08-12,11.3374,131.82%
1996-08-13,11.6327,137.86%
1996-08-14,11.3374,131.82%
1996-08-15,11.6327,137.86%
1996-08-16,11.7803,140.88%
1996-08-19,12.0767,146.94%
1996-08-20,11.987,145.11%
1996-08-21,12.0755,146.92%
1996-08-22,11.987,145.11%
1996-08-23,11.8689,142.69%
1996-08-26,11.8996,143.32%
1996-08-27,12.1641,148.73%
1996-08-28,11.8984,143.30%
1996-08-29,12.1641,148.73%
1996-08-30,12.2232,149.94%
1996-09-03,12.431,154.19%
1996-09-04,12.4298,154.16%
1996-09-05,12.2822,151.14%
1996-09-06,12.2527,150.54%
1996-09-09,12.5184,155.97%
1996-09-10,12.5184,155.97%
1996-09-11,12.5774,157.18%
1996-09-12,12.8195,162.13%
1996-09-13,12.7307,160.31%
1996-09-16,12.7899,161.53%
1996-09-17,12.7899,161.53%
1996-09-18,12.5235,156.08%
1996-09-19,12.5827,157.29%
1996-09-20,12.6419,158.50%
1996-09-23,12.6715,159.10%
1996-09-24,12.6715,159.10%
1996-09-25,12.7307,160.31%
1996-09-26,12.7011,159.71%
1996-09-27,12.6123,157.89%
1996-09-30,12.5247,156.10%
1996-10-01,12.5235,156.08%
1996-10-02,12.9084,163.95%
1996-10-03,12.8788,163.34%
1996-10-04,12.9084,163.95%
1996-10-07,13.1452,168.79%
1996-10-08,13.0268,166.37%
1996-10-09,13.1452,168.79%
1996-10-10,13.0268,166.37%
1996-10-11,12.938,164.55%
1996-10-14,13.1144,168.16%
1996-10-15,13.086,167.58%
1996-10-16,13.1156,168.19%
1996-10-17,13.086,167.58%
1996-10-18,13.0268,166.37%
1996-10-21,13.2352,170.63%
1996-10-22,13.3229,172.42%
1996-10-23,13.234,170.61%
1996-10-24,13.3229,172.42%
1996-10-25,13.4709,175.45%
1996-10-28,13.0552,166.95%
1996-10-29,13.0552,166.95%
1996-10-30,13.0564,166.97%
1996-10-31,13.0564,166.97%
1996-11-01,13.4117,174.24%
1996-11-04,12.7899,161.53%
1996-11-05,12.7899,161.53%
1996-11-06,12.7603,160.92%
1996-11-07,12.9972,165.76%
1996-11-08,12.9676,165.16%
1996-11-11,13.1144,168.16%
1996-11-12,13.1156,168.19%
1996-11-13,13.086,167.58%
1996-11-14,13.2044,170.00%
1996-11-15,13.2636,171.21%
1996-11-18,13.4105,174.22%
1996-11-19,13.4117,174.24%
1996-11-20,13.5597,177.27%
1996-11-21,13.6485,179.08%
1996-11-22,13.6189,178.48%
1996-11-25,14.0334,186.95%
1996-11-26,14.0334,186.95%
1996-11-27,14.0038,186.35%
1996-11-29,13.9458,185.16%
1996-12-02,14.211,190.58%
1996-12-03,13.915,184.53%
1996-12-04,13.915,184.53%
1996-12-05,14.1518,189.37%
1996-12-06,13.825,182.69%
1996-12-09,13.825,182.69%
1996-12-10,13.7373,180.90%
1996-12-11,13.2636,171.21%
1996-12-12,13.0623,167.10%
1996-12-13,13.1811,169.52%
1996-12-16,13.3283,172.53%
1996-12-17,13.2998,171.95%
1996-12-18,13.5373,176.81%
1996-12-19,13.9838,185.94%
1996-12-20,13.9529,185.31%
1996-12-23,13.9838,185.94%
1996-12-24,13.9529,185.31%
1996-12-26,14.0408,187.10%
1996-12-27,14.0717,187.74%
1996-12-30,13.9529,185.31%
1996-12-31,13.7463,181.08%
1997-01-02,13.8342,182.88%
1997-01-03,13.9244,184.72%
1997-01-06,14.1619,189.58%
1997-01-07,14.0717,187.74%
1997-01-08,13.9529,185.31%
1997-01-09,14.3686,193.81%
1997-01-10,14.4873,196.23%
1997-01-13,14.4588,195.65%
1997-01-14,14.3994,194.44%
1997-01-15,14.4588,195.65%
1997-01-16,14.3994,194.44%
1997-01-17,14.4279,195.02%
1997-01-20,14.5182,196.87%
1997-01-21,14.5467,197.45%
1997-01-22,14.3092,192.59%
1997-01-23,14.1619,189.58%
1997-01-24,13.8651,183.51%
1997-01-27,13.8936,184.09%
1997-01-28,13.8057,182.30%
1997-01-29,13.9244,184.72%
1997-01-30,13.9529,185.31%
1997-01-31,14.0123,186.52%
1997-02-03,14.2498,191.38%
1997-02-04,14.3092,192.59%
1997-02-05,14.2498,191.38%
1997-02-06,14.2213,190.79%
1997-02-07,13.8936,184.09%
1997-02-10,13.4494,175.01%
1997-02-11,13.5967,178.02%
1997-02-12,13.8342,182.88%
1997-02-13,13.7748,181.66%
1997-02-14,13.7154,180.45%
1997-02-18,13.5373,176.81%
1997-02-19,13.4494,175.01%
1997-02-20,13.1217,168.31%
1997-02-21,13.2713,171.37%
1997-02-24,13.4494,175.01%
1997-02-25,13.4186,174.38%
1997-02-26,13.2119,170.15%
1997-02-27,12.8842,163.45%
1997-02-28,12.6776,159.23%
1997-03-03,12.4995,155.59%
1997-03-04,12.4995,155.59%
1997-03-05,12.6182,158.01%
1997-03-06,12.6776,159.23%
1997-03-07,12.6467,158.60%
1997-03-10,12.9744,165.30%
1997-03-11,12.7654,161.02%
1997-03-12,12.6776,159.23%
1997-03-13,12.623,158.11%
1997-03-14,12.8325,162.40%
1997-03-17,12.773,161.18%
1997-03-18,12.773,161.18%
1997-03-19,12.742,160.55%
1997-03-20,12.742,160.55%
1997-03-21,12.8325,162.40%
1997-03-24,12.8611,162.98%
1997-03-25,12.8016,161.76%
1997-03-26,13.0112,166.05%
1997-03-27,12.742,160.55%
1997-03-31,12.623,158.11%
1997-04-01,12.5348,156.31%
1997-04-02,12.3562,152.66%
1997-04-03,12.0585,146.57%
1997-04-04,11.9989,145.35%
1997-04-07,11.968,144.72%
1997-04-08,11.8203,141.70%
1997-04-09,11.7894,141.07%
1997-04-10,11.7012,139.26%
1997-04-11,11.4321,133.76%
1997-04-14,11.7608,140.48%
1997-04-15,11.7012,139.26%
1997-04-16,11.6107,137.41%
1997-04-17,11.4916,134.98%
1997-04-18,11.6107,137.41%
1997-04-21,11.7012,139.26%
1997-04-22,11.7894,141.07%
1997-04-23,11.8489,142.28%
1997-04-24,11.6703,138.63%
1997-04-25,11.4321,133.76%
1997-04-28,11.344,131.96%
1997-04-29,11.4916,134.98%
1997-04-30,11.5822,136.83%
1997-05-01,11.5512,136.20%
1997-05-02,11.9084,143.50%
1997-05-05,11.9989,145.35%
1997-05-06,11.9989,145.35%
1997-05-07,12.0585,146.57%
1997-05-08,12.2062,149.59%
1997-05-09,12.118,147.79%
1997-05-12,12.6825,159.33%
1997-05-13,12.3562,152.66%
1997-05-14,12.4753,155.09%
1997-05-15,12.5348,156.31%
1997-05-16,12.4157,153.87%
1997-05-19,12.623,158.11%
1997-05-20,12.5634,156.89%
1997-05-21,12.5039,155.68%
1997-05-22,12.4157,153.87%
1997-05-23,12.4157,153.87%
1997-05-27,12.5348,156.31%
1997-05-28,12.5348,156.31%
1997-05-29,12.5039,155.68%
1997-05-30,12.742,160.55%
1997-06-02,12.8921,163.62%
1997-06-03,12.8921,163.62%
1997-06-04,12.8611,162.98%
1997-06-05,12.9802,165.42%
1997-06-06,13.0707,167.27%
1997-06-09,12.9207,164.20%
1997-06-10,13.0707,167.27%
1997-06-11,12.9802,165.42%
1997-06-12,13.0159,166.15%
1997-06-13,13.195,169.81%
1997-06-16,13.2858,171.67%
1997-06-17,13.3145,172.25%
1997-06-18,13.4052,174.11%
1997-06-19,13.1664,169.22%
1997-06-20,13.1067,168.00%
1997-06-23,12.9873,165.56%
1997-06-24,12.8965,163.71%
1997-06-25,12.9873,165.56%
1997-06-26,12.9873,165.56%
1997-06-27,13.0159,166.15%
1997-06-30,13.2858,171.67%
1997-07-01,13.3145,172.25%
1997-07-02,13.4052,174.11%
1997-07-03,13.4649,175.33%
1997-07-07,13.4339,174.69%
1997-07-08,13.3455,172.89%
1997-07-09,13.2858,171.67%
1997-07-10,13.1353,168.59%
1997-07-11,13.0446,166.73%
1997-07-14,13.1664,169.22%
1997-07-15,13.0159,166.15%
1997-07-16,13.1664,169.22%
1997-07-17,13.2858,171.67%
1997-07-18,13.0756,167.37%
1997-07-21,13.047,166.78%
1997-07-22,13.1664,169.22%
1997-07-23,13.3145,172.25%
1997-07-24,13.5079,176.21%
1997-07-25,13.4339,174.69%
1997-07-28,13.6727,179.58%
1997-07-29,13.7635,181.43%
1997-07-30,13.9426,185.10%
1997-07-31,14.0453,187.20%
1997-08-01,13.8661,183.53%
1997-08-04,13.9426,185.10%
1997-08-05,14.0309,186.90%
1997-08-06,14.1814,189.98%
1997-08-07,13.9426,185.10%
1997-08-08,13.7324,180.80%
1997-08-11,14.0906,188.12%
1997-08-12,13.8829,183.87%
1997-08-13,13.7037,180.21%
1997-08-14,13.5533,177.14%
1997-08-15,13.2548,171.03%
1997-08-18,13.613,178.36%
1997-08-19,13.8232,182.65%
1997-08-20,14.1814,189.98%
1997-08-21,13.9712,185.68%
1997-08-22,14.062,187.54%
1997-08-25,13.9426,185.10%
1997-08-26,14.0906,188.12%
1997-08-27,14.2101,190.57%
1997-08-28,13.9115,184.46%
1997-08-29,13.8518,183.24%
1997-09-02,14.3008,192.42%
1997-09-03,14.1814,189.98%
1997-09-04,14.2411,191.20%
1997-09-05,14.2101,190.57%
1997-09-08,14.2101,190.57%
1997-09-09,14.2101,190.57%
1997-09-10,14.3295,193.01%
1997-09-11,14.2172,190.71%
1997-09-12,14.4854,196.19%
1997-09-15,14.2771,191.94%
1997-09-16,14.6362,199.28%
1997-09-17,14.6362,199.28%
1997-09-18,14.7559,201.73%
1997-09-19,14.7847,202.31%
1997-09-22,14.6649,199.87%
1997-09-23,14.4854,196.19%
1997-09-24,14.6649,199.87%
1997-09-25,14.7559,201.73%
1997-09-26,14.8158,202.95%
1997-09-29,14.9355,205.40%
1997-09-30,14.7847,202.31%
1997-10-01,14.8445,203.54%
1997-10-02,14.5764,198.06%
1997-10-03,14.6961,200.50%
1997-10-06,14.9044,204.76%
1997-10-07,14.9642,205.99%
1997-10-08,14.7248,201.09%
1997-10-09,14.6051,198.64%
1997-10-10,14.8445,203.54%
1997-10-13,14.8756,204.17%
1997-10-14,14.6961,200.50%
1997-10-15,14.6961,200.50%
1997-10-16,14.3657,193.75%
1997-10-17,14.5452,197.42%
1997-10-20,15.1749,210.29%
1997-10-21,15.0839,208.43%
1997-10-22,15.2946,212.74%
1997-10-23,14.9044,204.76%
1997-10-24,15.0241,207.21%
1997-10-27,14.0975,188.26%
1997-10-28,14.8158,202.95%
1997-10-29,14.9355,205.40%
1997-10-30,14.6649,199.87%
1997-10-31,14.7248,201.09%
1997-11-03,14.9355,205.40%
1997-11-04,14.9044,204.76%
1997-11-05,14.7847,202.31%
1997-11-06,14.6195,198.94%
1997-11-07,14.4854,196.19%
1997-11-10,14.4566,195.61%
1997-11-11,14.4255,194.97%
1997-11-12,14.3202,192.82%
1997-11-13,14.0664,187.63%
1997-11-14,14.2172,190.71%
1997-11-17,14.4255,194.97%
1997-11-18,14.1861,190.07%
1997-11-19,14.0975,188.26%
1997-11-20,14.2914,192.23%
1997-11-21,14.2914,192.23%
1997-11-24,13.8868,183.95%
1997-11-25,13.633,178.76%
1997-11-26,13.408,174.16%
1997-11-28,13.408,174.16%
1997-12-01,13.0943,167.75%
1997-12-02,13.2284,170.49%
1997-12-03,13.1087,168.04%
